-179.5000, 0.5000, 1.581751, 0.302668, 0.128145, 1.135911, 0.703395, 0.062584
-178.5000, 0.5000, 1.581566, 0.304478, 0.124198, 1.135184, 0.703187, 0.051690
-177.5000, 0.5000, 1.581319, 0.306241, 0.120228, 1.134387, 0.702784, 0.040865
-176.5000, 0.5000, 1.581010, 0.307958, 0.116235, 1.133519, 0.702185, 0.030149
-175.5000, 0.5000, 1.580638, 0.309627, 0.112223, 1.132580, 0.701392, 0.019657
-174.5000, 0.5000, 1.580202, 0.311250, 0.108191, 1.131568, 0.700405, 0.009977
-173.5000, 0.5000, 1.579703, 0.312826, 0.104140, 1.130484, 0.699225, 0.006713
-172.5000, 0.5000, 1.579138, 0.314353, 0.100074, 1.129325, 0.697853, 0.014810
-171.5000, 0.5000, 1.578507, 0.315833, 0.095991, 1.128090, 0.696290, 0.024866
-170.5000, 0.5000, 1.577809, 0.317265, 0.091895, 1.126779, 0.694536, 0.035178
-169.5000, 0.5000, 1.577042, 0.318650, 0.087786, 1.125389, 0.692593, 0.045520
-168.5000, 0.5000, 1.576205, 0.319986, 0.083666, 1.123919, 0.690463, 0.055827
-167.5000, 0.5000, 1.575296, 0.321275, 0.079536, 1.122366, 0.688145, 0.066074
-166.5000, 0.5000, 1.574314, 0.322516, 0.075398, 1.120729, 0.685643, 0.076243
-165.5000, 0.5000, 1.573256, 0.323709, 0.071253, 1.119006, 0.682956, 0.086326
-164.5000, 0.5000, 1.572120, 0.324856, 0.067102, 1.117194, 0.680088, 0.096312
-163.5000, 0.5000, 1.570904, 0.325956, 0.062948, 1.115290, 0.677039, 0.106196
-162.5000, 0.5000, 1.569606, 0.327010, 0.058791, 1.113292, 0.673811, 0.115970
-161.5000, 0.5000, 1.568222, 0.328018, 0.054633, 1.111196, 0.670406, 0.125627
-160.5000, 0.5000, 1.566749, 0.328981, 0.050476, 1.108999, 0.666826, 0.135161
-159.5000, 0.5000, 1.565185, 0.329900, 0.046321, 1.106698, 0.663074, 0.144564
-158.5000, 0.5000, 1.563525, 0.330776, 0.042170, 1.104288, 0.659151, 0.153832
-157.5000, 0.5000, 1.561767, 0.331609, 0.038025, 1.101766, 0.655059, 0.162956
-156.5000, 0.5000, 1.559904, 0.332400, 0.033887, 1.099128, 0.650802, 0.171930
-155.5000, 0.5000, 1.557935, 0.333151, 0.029758, 1.096368, 0.646381, 0.180746
-154.5000, 0.5000, 1.555852, 0.333863, 0.025639, 1.093482, 0.641800, 0.189399
-153.5000, 0.5000, 1.553653, 0.334536, 0.021533, 1.090464, 0.637061, 0.197879
-152.5000, 0.5000, 1.551330, 0.335173, 0.017442, 1.087309, 0.632168, 0.206180
-151.5000, 0.5000, 1.548878, 0.335776, 0.013367, 1.084011, 0.627122, 0.214294
-150.5000, 0.5000, 1.546291, 0.336345, 0.009310, 1.080562, 0.621928, 0.222211
-149.5000, 0.5000, 1.543561, 0.336882, 0.005278, 1.076958, 0.616590, 0.229925
-148.5000, 0.5000, 1.540682, 0.337391, 0.001310, 1.073189, 0.611110, 0.237425
-147.5000, 0.5000, 1.537646, 0.337872, 0.002780, 1.069248, 0.605493, 0.244702
-146.5000, 0.5000, 1.534443, 0.338329, 0.006731, 1.065127, 0.599742, 0.251747
-145.5000, 0.5000, 1.531065, 0.338764, 0.010668, 1.060817, 0.593862, 0.258548
-144.5000, 0.5000, 1.527503, 0.339179, 0.014577, 1.056308, 0.587857, 0.265096
-143.5000, 0.5000, 1.523744, 0.339577, 0.018455, 1.051590, 0.581732, 0.271378
-142.5000, 0.5000, 1.519778, 0.339963, 0.022300, 1.046653, 0.575493, 0.277383
-141.5000, 0.5000, 1.515593, 0.340339, 0.026108, 1.041484, 0.569143, 0.283098
-140.5000, 0.5000, 1.511174, 0.340710, 0.029878, 1.036073, 0.562689, 0.288507
-139.5000, 0.5000, 1.506509, 0.341078, 0.033606, 1.030405, 0.556137, 0.293599
-138.5000, 0.5000, 1.501580, 0.341450, 0.037291, 1.024466, 0.549493, 0.298355
-137.5000, 0.5000, 1.496372, 0.341829, 0.040929, 1.018243, 0.542763, 0.302760
-136.5000, 0.5000, 1.490866, 0.342222, 0.044517, 1.011718, 0.535955, 0.306795
-135.5000, 0.5000, 1.485042, 0.342633, 0.048054, 1.004876, 0.529076, 0.310440
-134.5000, 0.5000, 1.478881, 0.343069, 0.051535, 0.997699, 0.522135, 0.313676
-133.5000, 0.5000, 1.472357, 0.343537, 0.054957, 0.990167, 0.515139, 0.316479
-132.5000, 0.5000, 1.465448, 0.344044, 0.058317, 0.982261, 0.508098, 0.318823
-131.5000, 0.5000, 1.458125, 0.344599, 0.061611, 0.973959, 0.501023, 0.320683
-130.5000, 0.5000, 1.450360, 0.345210, 0.064836, 0.965239, 0.493923, 0.322028
-129.5000, 0.5000, 1.442121, 0.345887, 0.067987, 0.956077, 0.486811, 0.322826
-128.5000, 0.5000, 1.433374, 0.346641, 0.071059, 0.946449, 0.479699, 0.323042
-127.5000, 0.5000, 1.424081, 0.347485, 0.074049, 0.936327, 0.472601, 0.322636
-126.5000, 0.5000, 1.414204, 0.348430, 0.076951, 0.925684, 0.465531, 0.321566
-125.5000, 0.5000, 1.403697, 0.349492, 0.079758, 0.914492, 0.458507, 0.319784
-124.5000, 0.5000, 1.392514, 0.350688, 0.082467, 0.902719, 0.451544, 0.317236
-123.5000, 0.5000, 1.380604, 0.352035, 0.085068, 0.890337, 0.444664, 0.313865
-122.5000, 0.5000, 1.367911, 0.353554, 0.087556, 0.877311, 0.437887, 0.309605
-121.5000, 0.5000, 1.354376, 0.355268, 0.089922, 0.863611, 0.431237, 0.304383
-120.5000, 0.5000, 1.339933, 0.357203, 0.092157, 0.849203, 0.424740, 0.298117
-119.5000, 0.5000, 1.324512, 0.359387, 0.094251, 0.834054, 0.418426, 0.290716
-118.5000, 0.5000, 1.308038, 0.361856, 0.096193, 0.818131, 0.412325, 0.282077
-117.5000, 0.5000, 1.290429, 0.364645, 0.097970, 0.801406, 0.406474, 0.272084
-116.5000, 0.5000, 1.271599, 0.367801, 0.099567, 0.783847, 0.400913, 0.260606
-115.5000, 0.5000, 1.251453, 0.371372, 0.100968, 0.765431, 0.395685, 0.247498
