-175.0000, 0.0000, 1.410060, 0.503961, 0.021643, 1.000005, 0.509432, 0.085977
-170.0000, 0.0000, 1.398212, 0.515304, 0.041124, 0.999997, 0.536575, 0.163685
-165.0000, 0.0000, 1.380563, 0.532685, 0.057221, 0.999996, 0.578212, 0.226065
-160.0000, 0.0000, 1.357338, 0.556392, 0.068187, 0.999996, 0.630066, 0.269191
-155.0000, 0.0000, 1.329531, 0.585859, 0.073164, 0.999996, 0.687651, 0.291572
-150.0000, 0.0000, 1.300177, 0.618272, 0.071188, 0.999999, 0.746401, 0.292804
-145.0000, 0.0000, 1.268622, 0.654334, 0.062386, 0.999999, 0.803252, 0.275439
-140.0000, 0.0000, 1.236125, 0.692429, 0.046923, 0.999996, 0.855551, 0.241744
-135.0000, 0.0000, 1.201548, 0.733486, 0.026832, 0.999999, 0.902540, 0.195433
-130.0000, 0.0000, 1.162478, 0.781026, 0.002705, 0.999998, 0.942530, 0.138173
-125.0000, 0.0000, 1.113737, 0.841719, 0.021709, 1.000000, 0.975209, 0.072462
-120.0000, 0.0000, 1.027663, 0.959116, 0.016217, 0.999998, 0.999608, 0.000160
-115.0000, 0.0000, 1.160375, 0.858357, 0.076537, 0.999995, 0.968176, 0.053766
-110.0000, 0.0000, 1.223025, 0.814846, 0.069848, 0.999996, 0.931163, 0.097036
-105.0000, 0.0000, 1.272783, 0.783437, 0.056683, 0.999999, 0.890005, 0.127321
-100.0000, 0.0000, 1.312362, 0.760971, 0.042164, 1.000000, 0.846922, 0.143074
-95.0000, 0.0000, 1.347574, 0.741476, 0.030328, 0.999997, 0.804250, 0.142217
-90.0000, 0.0000, 1.375645, 0.726673, 0.020127, 0.999993, 0.765732, 0.125701
-85.0000, 0.0000, 1.396471, 0.716008, 0.011726, 0.999998, 0.734534, 0.093685
-80.0000, 0.0000, 1.410213, 0.709100, 0.005751, 0.999997, 0.714183, 0.050004
-75.0000, 0.0000, 1.414412, 0.707028, 0.000276, 0.999997, 0.707107, 0.000389
-70.0000, 0.0000, 1.409901, 0.709413, 0.005228, 0.999996, 0.714184, 0.050025
-65.0000, 0.0000, 1.396689, 0.715880, 0.011687, 0.999994, 0.734546, 0.093750
-60.0000, 0.0000, 1.375911, 0.726182, 0.020017, 0.999997, 0.765645, 0.125376
-55.0000, 0.0000, 1.347002, 0.741816, 0.030329, 0.999990, 0.804382, 0.142579
-50.0000, 0.0000, 1.313816, 0.760243, 0.042765, 0.999990, 0.846671, 0.142535
-45.0000, 0.0000, 1.271645, 0.783838, 0.057244, 0.999994, 0.889934, 0.127197
-40.0000, 0.0000, 1.224534, 0.813843, 0.070067, 1.000001, 0.930896, 0.096654
-35.0000, 0.0000, 1.158576, 0.859290, 0.078191, 0.999998, 0.968072, 0.053642
